"731 Burnett Ave, San Francisco, CA 94131, USA","37.750502767921795","-122.445778752018"
"162 Taylor St, San Francisco, CA 94102, USA","37.7841399509365","-122.410955248913"
"1526 Guerrero St, San Francisco, CA 94110, USA","37.7467657463679","-122.42248018581002"
"1414 Cole St, San Francisco, CA 94117, USA","37.7612508132309","-122.448969965226"
"1000-1024 Mendell St, San Francisco, CA 94124, USA","37.737107713697206","-122.388093075134"
"2694 18th Ave, San Francisco, CA 94116, USA","37.7374758818003","-122.474233514685"
"3 Wawona St, San Francisco, CA 94127, USA","37.743572196428794","-122.465806162713"
"4401-4499 Kirkham St, San Francisco, CA 94122, USA","37.7584117163539","-122.509109251951"
"2358 Pine St, San Francisco, CA 94115, USA","37.7878979510756","-122.434496858259"
"491-499 42nd Ave, San Francisco, CA 94121, USA","37.7796074168325","-122.50297184353799"
"4023 18th St, San Francisco, CA 94114, USA","37.7609332561133","-122.433343331115"
"100 Bartlett St, San Francisco, CA 94110, USA","37.755366882854794","-122.419860961955"
"3449 20th St, San Francisco, CA 94110, USA","37.7586968166534","-122.417964483768"
"300 Louisburg St, San Francisco, CA 94112, USA","37.719354100475","-122.450821379456"
"307-363 Terry A Francois Blvd, San Francisco, CA 94158, USA","37.773372281857796","-122.38741268315"
"151 Colby St, San Francisco, CA 94134, USA","37.7283204476799","-122.41365244359899"
"850 30th Ave, San Francisco, CA 94121, USA","37.773244104193104","-122.489539238255"
"800 Alabama St, San Francisco, CA 94110, USA","37.7590834645679","-122.41158050778799"
"2 Merrill St, San Francisco, CA 94134, USA","37.733045752345795","-122.409693280979"
"822 14th St, San Francisco, CA 94114, USA","37.767616614230796","-122.431750420033"
"4150 24th St, San Francisco, CA 94114, USA","37.751281765017794","-122.43522121962"
"125 Marsilly St, San Francisco, CA 94112, USA","37.733291476514395","-122.427586262288"
"110 Broadmoor Dr, San Francisco, CA 94132, USA","37.7268544836892","-122.473346137476"
"29 Watchman Way, San Francisco, CA 94107, USA","37.755344351956786","-122.39525100993099"
"557a 7th Ave, San Francisco, CA 94118, USA","37.7780927956867","-122.46520726793"
"680 Division St, San Francisco, CA 94103, USA","37.7699599065917","-122.404200216744"
"1001 O'Farrell St, San Francisco, CA 94109, USA","37.78475365773321","-122.42119522182199"
"3352-3430 Lincoln Way, San Francisco, CA 94122, USA","37.764810562300404","-122.493884053326"
"23 Beulah St, San Francisco, CA 94117, USA","37.7675357295038","-122.450910971518"
"148 Nueva Ave, San Francisco, CA 94134, USA","37.7121182087675","-122.39706939553"
"1800 22nd Ave, San Francisco, CA 94122, USA","37.7540969002795","-122.479688370076"
"44 Cleveland St, San Francisco, CA 94103, USA","37.7766736059095","-122.40692974471001"
"667-671 Jackson St, San Francisco, CA 94133, USA","37.796061829845904","-122.406353449875"
"4525 Geary Blvd, San Francisco, CA 94118, USA","37.780727693014","-122.46802416435699"
"347 Pierce St, San Francisco, CA 94117, USA","37.7735493014669","-122.434111123697"
"635 4th St, San Francisco, CA 94107, USA","37.77769954049821","-122.39574547299101"
"2055 16th Ave, San Francisco, CA 94116, USA","37.74969824461421","-122.473005722326"
